contractSymbol,strike,Time to Maturity (Years),fairPrice
SPXW241121C06130000,6130.0,0.0136986301369863,0.175
SPXW241121C06140000,6140.0,0.0136986301369863,0.12
SPXW241121C06150000,6150.0,0.0136986301369863,0.12
SPXW241121C06175000,6175.0,0.0136986301369863,0.12
SPXW241121C06200000,6200.0,0.0136986301369863,0.1
SPXW241121C06225000,6225.0,0.0136986301369863,0.1
SPXW241121C06250000,6250.0,0.0136986301369863,0.07
SPXW241121C06275000,6275.0,0.0136986301369863,0.13
SPXW241121C06300000,6300.0,0.0136986301369863,0.15
SPXW241121C06400000,6400.0,0.0136986301369863,0.05
SPXW241121C06600000,6600.0,0.0136986301369863,0.05
SPXW241122C01600000,1600.0,0.01643835616438356,4397.8
SPXW241122C03600000,3600.0,0.01643835616438356,2272.76
SPXW241122C04000000,4000.0,0.01643835616438356,1963.53
SPXW241122C04300000,4300.0,0.01643835616438356,1598.97
SPXW241122C04750000,4750.0,0.01643835616438356,1239.35
SPXW241122C04800000,4800.0,0.01643835616438356,1200.93
SPXW241122C04900000,4900.0,0.01643835616438356,848.92
SPXW241122C04925000,4925.0,0.01643835616438356,1062.07
SPXW241122C04950000,4950.0,0.01643835616438356,1024.96
SPXW241122C05000000,5000.0,0.01643835616438356,881.45
SPXW241122C05020000,5020.0,0.01643835616438356,867.24
SPXW241122C05025000,5025.0,0.01643835616438356,878.28
SPXW241122C05100000,5100.0,0.01643835616438356,897.04
SPXW241122C05150000,5150.0,0.01643835616438356,713.67
SPXW241122C05210000,5210.0,0.01643835616438356,778.99
SPXW241122C05280000,5280.0,0.01643835616438356,714.95
SPXW241122C05300000,5300.0,0.01643835616438356,691.65
SPXW241122C05325000,5325.0,0.01643835616438356,646.87
SPXW241122C05340000,5340.0,0.01643835616438356,680.12
SPXW241122C05350000,5350.0,0.01643835616438356,656.88
SPXW241122C05375000,5375.0,0.01643835616438356,608.35
SPXW241122C05380000,5380.0,0.01643835616438356,544.0999999999999
SPXW241122C05390000,5390.0,0.01643835616438356,613.79
SPXW241122C05400000,5400.0,0.01643835616438356,469.48
SPXW241122C05410000,5410.0,0.01643835616438356,458.3
SPXW241122C05425000,5425.0,0.01643835616438356,435.3
SPXW241122C05450000,5450.0,0.01643835616438356,466.05
SPXW241122C05460000,5460.0,0.01643835616438356,556.32
SPXW241122C05470000,5470.0,0.01643835616438356,337.33
SPXW241122C05490000,5490.0,0.01643835616438356,395.5
SPXW241122C05500000,5500.0,0.01643835616438356,454.0
SPXW241122C05510000,5510.0,0.01643835616438356,359.97
SPXW241122C05520000,5520.0,0.01643835616438356,431.03
SPXW241122C05525000,5525.0,0.01643835616438356,333.28
SPXW241122C05540000,5540.0,0.01643835616438356,328.07
SPXW241122C05550000,5550.0,0.01643835616438356,340.16
SPXW241122C05570000,5570.0,0.01643835616438356,224.7
SPXW241122C05575000,5575.0,0.01643835616438356,421.96
SPXW241122C05580000,5580.0,0.01643835616438356,288.73
SPXW241122C05590000,5590.0,0.01643835616438356,300.93
SPXW241122C05600000,5600.0,0.01643835616438356,281.4
SPXW241122C05610000,5610.0,0.01643835616438356,185.72
SPXW241122C05620000,5620.0,0.01643835616438356,331.26
SPXW241122C05625000,5625.0,0.01643835616438356,363.32
SPXW241122C05630000,5630.0,0.01643835616438356,313.09
SPXW241122C05635000,5635.0,0.01643835616438356,245.95
SPXW241122C05640000,5640.0,0.01643835616438356,245.79
SPXW241122C05645000,5645.0,0.01643835616438356,175.1
SPXW241122C05650000,5650.0,0.01643835616438356,323.69
SPXW241122C05660000,5660.0,0.01643835616438356,224.0
SPXW241122C05665000,5665.0,0.01643835616438356,312.09
SPXW241122C05670000,5670.0,0.01643835616438356,184.59
SPXW241122C05675000,5675.0,0.01643835616438356,209.14999999999998
SPXW241122C05680000,5680.0,0.01643835616438356,204.4
SPXW241122C05685000,5685.0,0.01643835616438356,198.7
SPXW241122C05690000,5690.0,0.01643835616438356,194.9
SPXW241122C05695000,5695.0,0.01643835616438356,190.14999999999998
SPXW241122C05700000,5700.0,0.01643835616438356,185.5
SPXW241122C05705000,5705.0,0.01643835616438356,180.8
SPXW241122C05710000,5710.0,0.01643835616438356,176.14999999999998
SPXW241122C05715000,5715.0,0.01643835616438356,171.55
SPXW241122C05720000,5720.0,0.01643835616438356,166.9
SPXW241122C05725000,5725.0,0.01643835616438356,162.35
SPXW241122C05730000,5730.0,0.01643835616438356,157.8
SPXW241122C05735000,5735.0,0.01643835616438356,153.25
SPXW241122C05740000,5740.0,0.01643835616438356,148.8
SPXW241122C05745000,5745.0,0.01643835616438356,144.3
SPXW241122C05750000,5750.0,0.01643835616438356,139.9
SPXW241122C05755000,5755.0,0.01643835616438356,135.5
SPXW241122C05760000,5760.0,0.01643835616438356,131.7
SPXW241122C05765000,5765.0,0.01643835616438356,126.85000000000001
SPXW241122C05770000,5770.0,0.01643835616438356,122.6
SPXW241122C05775000,5775.0,0.01643835616438356,118.35
SPXW241122C05780000,5780.0,0.01643835616438356,114.2
SPXW241122C05785000,5785.0,0.01643835616438356,110.05
SPXW241122C05790000,5790.0,0.01643835616438356,105.94999999999999
SPXW241122C05795000,5795.0,0.01643835616438356,101.95
SPXW241122C05800000,5800.0,0.01643835616438356,97.1
SPXW241122C05805000,5805.0,0.01643835616438356,94.05
SPXW241122C05810000,5810.0,0.01643835616438356,90.15
SPXW241122C05815000,5815.0,0.01643835616438356,86.4
SPXW241122C05820000,5820.0,0.01643835616438356,82.7
SPXW241122C05825000,5825.0,0.01643835616438356,79.0
SPXW241122C05830000,5830.0,0.01643835616438356,74.9
SPXW241122C05835000,5835.0,0.01643835616438356,71.80000000000001
SPXW241122C05840000,5840.0,0.01643835616438356,67.9
SPXW241122C05845000,5845.0,0.01643835616438356,64.95
SPXW241122C05850000,5850.0,0.01643835616438356,61.2
SPXW241122C05855000,5855.0,0.01643835616438356,58.0
SPXW241122C05860000,5860.0,0.01643835616438356,54.85
SPXW241122C05865000,5865.0,0.01643835616438356,51.75
SPXW241122C05870000,5870.0,0.01643835616438356,48.75
SPXW241122C05875000,5875.0,0.01643835616438356,45.85
SPXW241122C05880000,5880.0,0.01643835616438356,43.05
SPXW241122C05885000,5885.0,0.01643835616438356,40.35
SPXW241122C05890000,5890.0,0.01643835616438356,37.75
SPXW241122C05895000,5895.0,0.01643835616438356,35.15
SPXW241122C05900000,5900.0,0.01643835616438356,32.75
SPXW241122C05905000,5905.0,0.01643835616438356,30.4
SPXW241122C05910000,5910.0,0.01643835616438356,28.15
SPXW241122C05915000,5915.0,0.01643835616438356,26.0
SPXW241122C05920000,5920.0,0.01643835616438356,23.9
SPXW241122C05925000,5925.0,0.01643835616438356,21.950000000000003
SPXW241122C05930000,5930.0,0.01643835616438356,20.1
SPXW241122C05940000,5940.0,0.01643835616438356,16.7
SPXW241122C05945000,5945.0,0.01643835616438356,15.100000000000001
SPXW241122C05950000,5950.0,0.01643835616438356,13.65
SPXW241122C05955000,5955.0,0.01643835616438356,12.3
SPXW241122C05960000,5960.0,0.01643835616438356,11.0
SPXW241122C05965000,5965.0,0.01643835616438356,9.85
SPXW241122C05970000,5970.0,0.01643835616438356,8.75
SPXW241122C05975000,5975.0,0.01643835616438356,7.75
SPXW241122C05980000,5980.0,0.01643835616438356,6.85
SPXW241122C05985000,5985.0,0.01643835616438356,6.05
SPXW241122C05990000,5990.0,0.01643835616438356,5.35
SPXW241122C05995000,5995.0,0.01643835616438356,4.65
SPXW241122C06000000,6000.0,0.01643835616438356,4.1
SPXW241122C06005000,6005.0,0.01643835616438356,3.55
SPXW241122C06010000,6010.0,0.01643835616438356,3.0999999999999996
SPXW241122C06015000,6015.0,0.01643835616438356,2.675
SPXW241122C06020000,6020.0,0.01643835616438356,2.325
SPXW241122C06025000,6025.0,0.01643835616438356,2.0250000000000004
SPXW241122C06030000,6030.0,0.01643835616438356,1.725
SPXW241122C06040000,6040.0,0.01643835616438356,1.2999999999999998
SPXW241122C06050000,6050.0,0.01643835616438356,0.9750000000000001
SPXW241122C06060000,6060.0,0.01643835616438356,0.725
SPXW241122C06070000,6070.0,0.01643835616438356,0.55
SPXW241122C06075000,6075.0,0.01643835616438356,0.5
SPXW241122C06080000,6080.0,0.01643835616438356,0.45
SPXW241122C06090000,6090.0,0.01643835616438356,0.375
SPXW241122C06100000,6100.0,0.01643835616438356,0.30000000000000004
SPXW241122C06110000,6110.0,0.01643835616438356,0.275
SPXW241122C06120000,6120.0,0.01643835616438356,0.25
SPXW241122C06125000,6125.0,0.01643835616438356,0.15000000000000002
SPXW241122C06130000,6130.0,0.01643835616438356,0.22499999999999998
SPXW241122C06140000,6140.0,0.01643835616438356,0.22499999999999998
SPXW241122C06150000,6150.0,0.01643835616438356,0.22499999999999998
SPXW241122C06160000,6160.0,0.01643835616438356,0.19999999999999998
SPXW241122C06170000,6170.0,0.01643835616438356,0.19999999999999998
SPXW241122C06175000,6175.0,0.01643835616438356,0.175
SPXW241122C06180000,6180.0,0.01643835616438356,0.175
SPXW241122C06190000,6190.0,0.01643835616438356,0.175
SPXW241122C06200000,6200.0,0.01643835616438356,0.125
SPXW241122C06210000,6210.0,0.01643835616438356,0.175
SPXW241122C06220000,6220.0,0.01643835616438356,0.175
SPXW241122C06225000,6225.0,0.01643835616438356,0.175
SPXW241122C06230000,6230.0,0.01643835616438356,0.175
SPXW241122C06240000,6240.0,0.01643835616438356,0.05
SPXW241122C06250000,6250.0,0.01643835616438356,0.1
SPXW241122C06260000,6260.0,0.01643835616438356,0.05
SPXW241122C06270000,6270.0,0.01643835616438356,0.05
SPXW241122C06275000,6275.0,0.01643835616438356,0.07
SPXW241122C06280000,6280.0,0.01643835616438356,0.05
SPXW241122C06290000,6290.0,0.01643835616438356,0.9
SPXW241122C06300000,6300.0,0.01643835616438356,0.05
SPXW241122C06310000,6310.0,0.01643835616438356,0.15
SPXW241122C06320000,6320.0,0.01643835616438356,0.05
SPXW241122C06325000,6325.0,0.01643835616438356,0.3
SPXW241122C06350000,6350.0,0.01643835616438356,0.07
SPXW241122C06375000,6375.0,0.01643835616438356,0.4
SPXW241122C06400000,6400.0,0.01643835616438356,0.05
SPXW241122C06425000,6425.0,0.01643835616438356,0.35
SPXW241122C06500000,6500.0,0.01643835616438356,0.05
SPXW241122C06600000,6600.0,0.01643835616438356,0.1
SPXW241122C06800000,6800.0,0.01643835616438356,0.05
SPXW241122C07000000,7000.0,0.01643835616438356,0.05
SPXW241122C07200000,7200.0,0.01643835616438356,0.05
SPXW241125C04000000,4000.0,0.024657534246575342,1879.05
SPXW241125C04900000,4900.0,0.024657534246575342,980.7
SPXW241125C05000000,5000.0,0.024657534246575342,880.9000000000001
SPXW241125C05300000,5300.0,0.024657534246575342,581.75
SPXW241125C05375000,5375.0,0.024657534246575342,507.0
SPXW241125C05400000,5400.0,0.024657534246575342,482.1
SPXW241125C05450000,5450.0,0.024657534246575342,432.35
SPXW241125C05500000,5500.0,0.024657534246575342,382.70000000000005
SPXW241125C05550000,5550.0,0.024657534246575342,333.2
SPXW241125C05575000,5575.0,0.024657534246575342,308.55
SPXW241125C05590000,5590.0,0.024657534246575342,293.85
SPXW241125C05600000,5600.0,0.024657534246575342,284.04999999999995
SPXW241125C05625000,5625.0,0.024657534246575342,259.75
SPXW241125C05640000,5640.0,0.024657534246575342,245.25
SPXW241125C05660000,5660.0,0.024657534246575342,226.1
SPXW241125C05670000,5670.0,0.024657534246575342,214.9
SPXW241125C05675000,5675.0,0.024657534246575342,211.85
SPXW241125C05680000,5680.0,0.024657534246575342,207.2
SPXW241125C05695000,5695.0,0.024657534246575342,193.1
SPXW241125C05700000,5700.0,0.024657534246575342,188.5
SPXW241125C05705000,5705.0,0.024657534246575342,183.85000000000002
SPXW241125C05710000,5710.0,0.024657534246575342,179.25
SPXW241125C05720000,5720.0,0.024657534246575342,170.2
SPXW241125C05725000,5725.0,0.024657534246575342,165.64999999999998
SPXW241125C05730000,5730.0,0.024657534246575342,161.14999999999998
SPXW241125C05735000,5735.0,0.024657534246575342,156.7
SPXW241125C05740000,5740.0,0.024657534246575342,152.25
SPXW241125C05745000,5745.0,0.024657534246575342,147.9
SPXW241125C05750000,5750.0,0.024657534246575342,143.5
SPXW241125C05755000,5755.0,0.024657534246575342,139.2
SPXW241125C05760000,5760.0,0.024657534246575342,134.9
SPXW241125C05765000,5765.0,0.024657534246575342,130.6
SPXW241125C05770000,5770.0,0.024657534246575342,126.4
SPXW241125C05775000,5775.0,0.024657534246575342,122.2
SPXW241125C05780000,5780.0,0.024657534246575342,118.1
SPXW241125C05785000,5785.0,0.024657534246575342,114.05
SPXW241125C05790000,5790.0,0.024657534246575342,110.0
SPXW241125C05800000,5800.0,0.024657534246575342,102.05
SPXW241125C05810000,5810.0,0.024657534246575342,94.35
SPXW241125C05815000,5815.0,0.024657534246575342,90.6
SPXW241125C05820000,5820.0,0.024657534246575342,86.85
SPXW241125C05825000,5825.0,0.024657534246575342,83.2
SPXW241125C05830000,5830.0,0.024657534246575342,79.6
SPXW241125C05835000,5835.0,0.024657534246575342,76.05000000000001
SPXW241125C05840000,5840.0,0.024657534246575342,72.6
SPXW241125C05845000,5845.0,0.024657534246575342,69.2
SPXW241125C05850000,5850.0,0.024657534246575342,65.45
SPXW241125C05855000,5855.0,0.024657534246575342,62.2
SPXW241125C05860000,5860.0,0.024657534246575342,59.05
SPXW241125C05865000,5865.0,0.024657534246575342,55.95
SPXW241125C05870000,5870.0,0.024657534246575342,52.95
SPXW241125C05875000,5875.0,0.024657534246575342,50.05
SPXW241125C05880000,5880.0,0.024657534246575342,47.150000000000006
SPXW241125C05885000,5885.0,0.024657534246575342,44.45
SPXW241125C05890000,5890.0,0.024657534246575342,41.75
SPXW241125C05900000,5900.0,0.024657534246575342,36.75
SPXW241125C05910000,5910.0,0.024657534246575342,31.95
SPXW241125C05920000,5920.0,0.024657534246575342,27.65
SPXW241125C05925000,5925.0,0.024657534246575342,25.6
SPXW241125C05930000,5930.0,0.024657534246575342,23.700000000000003
SPXW241125C05935000,5935.0,0.024657534246575342,21.85
SPXW241125C05940000,5940.0,0.024657534246575342,20.1
SPXW241125C05945000,5945.0,0.024657534246575342,18.450000000000003
SPXW241125C05950000,5950.0,0.024657534246575342,16.9
SPXW241125C05955000,5955.0,0.024657534246575342,15.4
SPXW241125C05960000,5960.0,0.024657534246575342,14.0
SPXW241125C05965000,5965.0,0.024657534246575342,12.75
SPXW241125C05970000,5970.0,0.024657534246575342,11.55
SPXW241125C05975000,5975.0,0.024657534246575342,10.35
SPXW241125C05980000,5980.0,0.024657534246575342,9.35
SPXW241125C05985000,5985.0,0.024657534246575342,8.45
SPXW241125C05990000,5990.0,0.024657534246575342,7.5
SPXW241125C05995000,5995.0,0.024657534246575342,6.699999999999999
SPXW241125C06000000,6000.0,0.024657534246575342,5.9
SPXW241125C06005000,6005.0,0.024657534246575342,5.25
SPXW241125C06010000,6010.0,0.024657534246575342,4.65
SPXW241125C06015000,6015.0,0.024657534246575342,4.15
SPXW241125C06020000,6020.0,0.024657534246575342,3.65
SPXW241125C06025000,6025.0,0.024657534246575342,3.175
SPXW241125C06030000,6030.0,0.024657534246575342,2.75
SPXW241125C06040000,6040.0,0.024657534246575342,2.125
SPXW241125C06045000,6045.0,0.024657534246575342,1.875
SPXW241125C06050000,6050.0,0.024657534246575342,1.6
SPXW241125C06060000,6060.0,0.024657534246575342,1.25
SPXW241125C06070000,6070.0,0.024657534246575342,0.9500000000000001
SPXW241125C06075000,6075.0,0.024657534246575342,0.8
SPXW241125C06080000,6080.0,0.024657534246575342,0.75
SPXW241125C06090000,6090.0,0.024657534246575342,0.6
SPXW241125C06100000,6100.0,0.024657534246575342,0.475
SPXW241125C06110000,6110.0,0.024657534246575342,0.375
SPXW241125C06120000,6120.0,0.024657534246575342,0.325
SPXW241125C06125000,6125.0,0.024657534246575342,0.3
SPXW241125C06150000,6150.0,0.024657534246575342,0.25
SPXW241125C06175000,6175.0,0.024657534246575342,0.225
SPXW241125C06200000,6200.0,0.024657534246575342,0.2
SPXW241125C06225000,6225.0,0.024657534246575342,0.15
SPXW241125C06250000,6250.0,0.024657534246575342,0.18
SPXW241125C06300000,6300.0,0.024657534246575342,0.14
SPXW241125C06400000,6400.0,0.024657534246575342,0.07
SPXW241125C06500000,6500.0,0.024657534246575342,0.05
SPXW241125C06600000,6600.0,0.024657534246575342,0.1
SPXW241125C06800000,6800.0,0.024657534246575342,0.25
SPXW241125C07000000,7000.0,0.024657534246575342,0.05
SPXW241125C07200000,7200.0,0.024657534246575342,0.05
SPXW241126C04000000,4000.0,0.0273972602739726,1879.4
SPXW241126C04900000,4900.0,0.0273972602739726,981.3
SPXW241126C05000000,5000.0,0.0273972602739726,881.6
SPXW241126C05200000,5200.0,0.0273972602739726,682.25
SPXW241126C05250000,5250.0,0.0273972602739726,632.45
SPXW241126C05300000,5300.0,0.0273972602739726,582.6500000000001
SPXW241126C05500000,5500.0,0.0273972602739726,383.9
SPXW241126C05550000,5550.0,0.0273972602739726,334.6
SPXW241126C05600000,5600.0,0.0273972602739726,285.75
SPXW241126C05625000,5625.0,0.0273972602739726,261.6
SPXW241126C05630000,5630.0,0.0273972602739726,256.8
SPXW241126C05650000,5650.0,0.0273972602739726,236.14999999999998
SPXW241126C05660000,5660.0,0.0273972602739726,161.76
SPXW241126C05680000,5680.0,0.0273972602739726,209.45
SPXW241126C05685000,5685.0,0.0273972602739726,204.8
SPXW241126C05690000,5690.0,0.0273972602739726,200.14999999999998
SPXW241126C05700000,5700.0,0.0273972602739726,190.95
SPXW241126C05705000,5705.0,0.0273972602739726,186.4
SPXW241126C05710000,5710.0,0.0273972602739726,181.8
SPXW241126C05715000,5715.0,0.0273972602739726,177.3
SPXW241126C05720000,5720.0,0.0273972602739726,172.8
SPXW241126C05725000,5725.0,0.0273972602739726,168.35000000000002
SPXW241126C05730000,5730.0,0.0273972602739726,163.9
SPXW241126C05740000,5740.0,0.0273972602739726,155.1
SPXW241126C05750000,5750.0,0.0273972602739726,146.4
SPXW241126C05755000,5755.0,0.0273972602739726,142.1
SPXW241126C05760000,5760.0,0.0273972602739726,137.9
SPXW241126C05765000,5765.0,0.0273972602739726,133.7
SPXW241126C05770000,5770.0,0.0273972602739726,129.5
SPXW241126C05775000,5775.0,0.0273972602739726,125.35000000000001
SPXW241126C05780000,5780.0,0.0273972602739726,121.25
SPXW241126C05785000,5785.0,0.0273972602739726,117.19999999999999
SPXW241126C05790000,5790.0,0.0273972602739726,113.19999999999999
SPXW241126C05795000,5795.0,0.0273972602739726,109.25
SPXW241126C05800000,5800.0,0.0273972602739726,105.3
SPXW241126C05805000,5805.0,0.0273972602739726,101.45
SPXW241126C05810000,5810.0,0.0273972602739726,97.65
SPXW241126C05815000,5815.0,0.0273972602739726,93.9
SPXW241126C05820000,5820.0,0.0273972602739726,90.19999999999999
SPXW241126C05825000,5825.0,0.0273972602739726,86.55
SPXW241126C05830000,5830.0,0.0273972602739726,83.0
SPXW241126C05835000,5835.0,0.0273972602739726,79.45
SPXW241126C05840000,5840.0,0.0273972602739726,75.94999999999999
SPXW241126C05845000,5845.0,0.0273972602739726,72.6
SPXW241126C05850000,5850.0,0.0273972602739726,69.3
SPXW241126C05855000,5855.0,0.0273972602739726,65.5
SPXW241126C05860000,5860.0,0.0273972602739726,62.45
SPXW241126C05865000,5865.0,0.0273972602739726,59.2
SPXW241126C05870000,5870.0,0.0273972602739726,56.2
SPXW241126C05875000,5875.0,0.0273972602739726,53.25
SPXW241126C05880000,5880.0,0.0273972602739726,50.349999999999994
SPXW241126C05885000,5885.0,0.0273972602739726,47.6
SPXW241126C05890000,5890.0,0.0273972602739726,44.9
SPXW241126C05900000,5900.0,0.0273972602739726,39.9
SPXW241126C05910000,5910.0,0.0273972602739726,34.95
SPXW241126C05920000,5920.0,0.0273972602739726,30.5
SPXW241126C05925000,5925.0,0.0273972602739726,28.4
SPXW241126C05930000,5930.0,0.0273972602739726,26.4
SPXW241126C05935000,5935.0,0.0273972602739726,24.55
SPXW241126C05940000,5940.0,0.0273972602739726,22.75
SPXW241126C05945000,5945.0,0.0273972602739726,20.95
SPXW241126C05950000,5950.0,0.0273972602739726,19.450000000000003
SPXW241126C05955000,5955.0,0.0273972602739726,17.799999999999997
SPXW241126C05960000,5960.0,0.0273972602739726,16.3
SPXW241126C05970000,5970.0,0.0273972602739726,13.65
SPXW241126C05975000,5975.0,0.0273972602739726,12.5
SPXW241126C05980000,5980.0,0.0273972602739726,11.35
SPXW241126C05985000,5985.0,0.0273972602739726,10.25
SPXW241126C05995000,5995.0,0.0273972602739726,8.4
